Bacteroides caccae,Bacteroides stercoris,Bacteroides eggerthii,Bacteroides uniformis,Bacteroides thetaiotaomicron,Bacteroides xylanisolvens,Bacteroides nordii,Bacteroides ovatus,Bacteroides fragilis,Bacteroides sp. DH3716P,Bacteroides sp. M10,Bacteroides sp. D2,Bacteroides sp. CACC 737,Bacteroides sp. A1C1,Bacteroides sp. HF-162,Bacteroides sp. ZJ-18,Bacteroides sp. PHL 2737,Bacteroides sp. BFG-637,Bacteroides helcogenes,uncultured Bacteroides sp.,Bacteroides salyersiae,Bacteroides intestinalis,Bacteroides cellulosilyticus,Bacteroides faecis,Bacteroides heparinolyticus,Bacteroides faecium,Bacteroides zoogleoformans,Bacteroides luhongzhouii,Bacteroides caecimuris,Bacteroides zhangwenhongii,Bacteroides humanifaecis,Bacteroides graminisolvens,Bacteroides finegoldii,Bacteroides coprosuis,Phocaeicola vulgatus,Phocaeicola dorei,Phocaeicola coprophilus,Phocaeicola salanitronis,Phocaeicola sartorii,Parabacteroides distasonis,Parabacteroides johnsonii,Parabacteroides goldsteinii,Parabacteroides chongii,Parabacteroides merdae,Parabacteroides faecis,Parabacteroides sp. CT06,Tannerella forsythia,Tannerella serpentiformis,Segatella copri,Segatella hominis,Segatella oris,Segatella bryantii,Segatella baroniae,Prevotella sp. Rep29,Prevotella sp. E13-17,Prevotella sp. E9-3,Prevotella sp. E15-22,Prevotella sp. oral taxon 475,Prevotella sp. E2-28,Prevotella sp. oral taxon 299,Prevotella melaninogenica,Prevotella dentalis,Prevotella communis,Prevotella intermedia,Prevotella denticola,Prevotella jejuni,Prevotella fusca,Prevotella multiformis,Prevotella bivia,Prevotella nigrescens,Prevotella herbatica,Prevotella corporis,Prevotella histicola,Prevotella veroralis,Prevotella scopos,Paraprevotella clara,Paraprevotella xylaniphila,Hoylesella buccalis,Hoylesella enoeca,Xylanibacter ruminicola,Pseudoprevotella muciniphila,Alistipes shahii,Alistipes megaguti,Alistipes onderdonkii,Alistipes senegalensis,Alistipes finegoldii,Alistipes communis,Alistipes indistinctus,uncultured Alistipes sp.,Alistipes dispar,Alistipes ihumii,Alistipes sp. dk3624,uncultured Acetobacteroides sp.,Odoribacter splanchnicus,Butyricimonas paravirosa,Butyricimonas faecalis,Butyricimonas faecihominis,Butyricimonas virosa,Muribaculum gordoncarteri,Muribaculum intestinale,Duncaniella dubosii,Sodaliphilus pleomorphus
164845,124181,81345,227193,82467,196121,21722,131487,32500,258219,4014,3738,6454,3886,2645,1276,42390,2994,7951,11041,8975,7299,7527,7019,5853,5238,3823,4130,3830,3027,11499,1650,1936,768,657387,134414,6345,4642,181,48262,7614,4777,3084,3276,1325,1784,631,509,92537,15819,4055,3762,1556,6540,4870,4074,4268,3761,3015,1657,12655,7625,5544,6534,4948,3523,3670,3665,2869,2841,1982,2380,1629,1602,1444,16922,1706,7002,2397,5793,1511,15053,3834,2553,2015,2762,1875,5359,1192,1062,498,490,262,44173,1505,5021,214,252,1600,805,615,1844
210082,776462,34999,542085,51671,36988,413,123442,237119,11571,4371,5313,10411,22250,11265,191,4511,0,805,662,107710,1186,1830,7824,411,2500,498,2173,1850,783,14918,70,4140,28,751272,85073,2198,2075,192,119960,1805,285,746,68219,217,35236,23,90,7400,1277,217,327,111,352,211,191,297,200,130,77,442,768,294,1041,657,117,149,545,458,226,74,458,88,261,101,86481,19462,347,138,222,89,8266,105,909,789,4251,325,48,79,406,16,39,20,15904,61,1037,1046,421,197,305,169,192
135905,853852,36575,595925,55406,20025,345,80029,119946,8097,2408,3001,12651,22550,13021,112,4342,0,814,545,22544,1185,1739,7407,346,1712,331,1184,1511,587,17679,52,4230,27,403764,38704,1792,2236,172,221572,1905,276,538,136232,173,34450,13,33,2098,324,29,80,0,61,33,51,83,32,29,16,178,131,42,933,146,25,24,110,52,133,16,161,0,18,21,75437,17419,69,21,25,20,38822,110,3063,2000,15334,465,55,141,461,12,30,0,12633,132,842,1204,214,54,295,135,68
222614,1088968,43823,558315,55635,35272,672,126055,333892,13960,4455,4951,11624,25619,12992,215,5186,0,1150,1039,65126,1301,2707,9894,827,2597,1380,2006,2426,970,16899,139,5237,55,1507430,102084,2752,2818,251,150126,3456,446,1564,129382,395,48226,80,455,36988,6801,1194,1691,513,2284,1183,1039,1087,1295,741,434,5136,4230,1479,3243,3210,690,751,2491,2198,791,508,2003,458,1476,416,151078,35669,2584,1105,1377,584,25536,452,2022,1708,9824,637,170,376,828,93,66,94,39144,117,2735,1121,933,878,519,405,1031
70638,840947,32418,193573,36694,19049,275,88326,71539,7847,2899,3957,5309,11752,4840,110,0,0,435,426,55395,864,1046,5843,210,1182,242,1347,1109,523,6836,48,3960,14,365555,51865,1635,975,173,53051,1185,188,462,52673,139,19496,15,41,3369,602,124,185,60,192,83,97,151,102,70,51,280,314,150,561,276,67,56,203,113,113,44,268,35,177,46,47861,11202,256,73,102,47,35655,125,2477,1847,12187,316,56,132,457,18,17,0,16777,75,825,392,281,56,122,85,114
109126,601831,24354,106362,37680,21852,227,112413,233559,8792,4829,6156,3002,9988,3186,210,0,0,339,474,17094,748,972,5115,218,1851,261,2319,1248,638,3757,39,3116,0,814757,44762,1288,637,135,47596,1519,176,698,17342,252,18888,0,11,1164,185,19,80,0,29,23,27,56,18,10,12,136,64,35,238,71,21,23,47,25,40,0,91,0,28,15,50612,11381,37,14,14,16,3252,0,308,381,483,78,12,11,201,0,0,0,1304,48,509,197,634,26,62,41,50
58978,524490,23861,229456,44147,22873,289,78227,143626,7230,3035,3624,5378,12322,4737,107,1711,0,558,587,30196,805,1092,5254,296,1106,527,1457,1224,456,7471,62,2935,22,528823,36212,1327,1053,137,47468,1192,175,505,41277,151,10662,24,122,11966,2151,447,688,253,735,410,380,391,457,232,221,793,1371,585,1291,1038,315,279,839,685,290,212,678,160,844,273,20503,4864,1044,468,457,190,11150,131,1091,749,2209,260,58,117,337,25,34,28,26977,74,855,471,360,233,223,192,332
89277,1103706,45461,195974,34981,16661,372,75234,176784,7142,2068,2385,5598,15880,5980,150,0,0,652,784,20699,1118,1666,7254,319,1313,795,934,1196,594,7419,109,4876,18,671591,75740,2522,1384,126,57970,1546,296,736,50244,224,20631,43,156,18357,3462,655,1176,331,1325,673,623,696,773,457,316,1172,2219,892,1667,1725,423,419,1387,1081,478,252,961,249,1240,286,116401,27552,1671,714,673,363,11187,190,950,773,2785,253,53,174,486,53,48,48,12238,91,1316,333,379,338,236,275,515
28111,553313,21321,181922,23534,13423,258,52334,103598,4821,1849,2086,4626,9933,4229,74,0,0,390,416,21115,581,998,3785,262,637,446,787,830,389,5676,60,2578,10,374636,82257,1363,943,120,30373,1562,148,462,51917,122,9122,22,100,9509,1759,332,569,139,672,307,356,327,413,203,157,587,1140,400,1055,914,198,227,753,556,278,134,569,144,574,169,52820,12442,849,334,376,188,11365,132,839,689,1462,235,39,92,307,29,25,28,17753,57,800,323,287,215,173,132,296
39863,615556,27127,132801,26697,28063,280,111074,150131,10667,4439,5934,4450,10638,3592,138,0,0,447,537,11985,865,1172,5155,217,1204,412,2163,1246,638,5394,59,3334,22,422699,196728,2695,944,130,41960,2053,222,510,39570,157,9334,23,96,8727,1531,318,454,125,515,342,274,315,338,166,131,566,975,421,1058,880,234,229,648,492,241,114,596,136,578,152,61356,13423,719,299,279,139,10252,126,1015,781,3090,295,39,109,301,21,35,19,14030,90,838,252,310,167,159,135,238
41241,50957,2857,110826,21618,31077,418,200824,104131,20391,9042,12522,1456,6691,1944,153,0,0,209,367,7514,361,716,2299,178,1860,159,3999,1804,889,2477,47,1100,10,508937,768267,5781,509,122,30237,5187,192,922,2280,130,7758,22,20,488,72,28,97,0,85,29,49,21,31,24,17,95,50,27,898,81,0,31,34,18,59,0,456,22,38,0,8769,2277,47,31,17,15,1621,27,1780,826,51604,398,35,33,140,0,13,16,1473,15,364,370,107,35,72,72,95
7288,752,689,542993,10711,9995,99,7056,6775,1477,72,0,9364,3775,3817,0,0,0,156,166,5710,711,564,2274,129,168,126,86,845,191,3379,27,15,12,1759091,15743,193,317,20,12964,35,114,88,325,66,0,0,0,116,14,14,26,0,0,0,0,0,0,0,0,15,0,24,18,18,0,0,0,0,0,27,0,0,0,0,23,37,0,0,12,13,834,0,132490,680,7175,308,107,18,43,14,17,0,72,0,69,1332,0,0,81,529,30
18853,1499,1821,1452621,15995,11907,176,13996,14559,2025,190,44,22171,10018,7956,0,0,0,421,278,7544,1752,1032,4286,369,261,304,104,1170,320,8721,62,29,39,2074908,28476,418,397,76,27605,91,110,126,379,71,0,0,0,173,0,12,34,0,0,0,0,0,0,0,0,26,0,31,21,26,0,0,0,13,24,46,0,0,0,0,17,75,26,0,0,0,507,0,75027,390,4117,325,187,0,88,41,0,10,132,15,177,2537,28,0,52,1296,15
7047,682,835,578874,9423,8228,99,7689,8482,1467,207,100,10661,4009,3559,0,0,0,215,123,4189,714,593,2991,119,151,133,88,823,302,3705,28,63,14,1466107,17322,253,293,43,17573,313,178,103,652,63,0,0,0,349,37,0,30,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,0,17,18,0,0,0,0,41,48,13,0,0,0,1972,0,327326,1766,17968,550,218,33,59,26,51,0,87,0,119,1882,0,0,88,550,63
16833,1432,1750,1322113,14747,14869,209,12548,15363,2364,163,0,21565,9653,8071,0,0,0,441,279,5250,1297,1121,5444,323,314,297,99,1292,417,9142,58,55,42,2688094,33830,353,509,88,29107,665,185,116,372,106,0,11,0,209,10,0,38,0,0,0,0,0,0,0,0,35,0,45,27,25,0,13,0,58,19,42,16,0,0,0,56,124,92,18,10,0,1924,0,321100,1505,14821,423,243,29,101,34,14,0,234,16,197,2799,12,10,97,1131,52
16613,1269,1505,1298896,40728,15415,193,14217,11052,2566,167,0,20889,8813,14624,0,0,0,385,222,7940,1301,1002,3542,302,264,274,96,1331,359,8035,55,71,35,2659044,33371,353,404,33,25943,64,181,151,375,111,0,0,0,105,0,0,34,0,0,0,0,0,0,0,0,20,0,19,16,14,0,0,0,162,14,52,0,0,0,0,38,54,122,0,0,0,1500,0,267773,1226,13442,489,214,26,104,37,20,0,104,0,123,2792,25,0,104,1004,32
2968,48220,12620,414813,17748,20183,1650,84140,71863,8088,1520,2117,6663,8218,6379,464,3982,3808,1545,2090,6386,1699,5657,87600,1395,1054,1054,1681,1078,1358,9604,265,710,68,513624,212186,2428,2636,77,131432,4718,2225,1324,5602,990,3754,247,150,6619,933,957,554,351,1461,677,1062,793,791,947,602,1419,1428,919,1724,1129,656,462,877,371,1007,852,847,536,401,351,665,1788,2008,895,1037,305,26463,3263,35197,3677,36120,8934,673,2243,2501,1399,658,81,21924,137,404,350,5528,373,357,491,619
23684,1752,2236,1961732,15061,16164,189,16531,14089,2403,174,0,31206,13228,9420,0,0,0,560,315,9827,2347,1491,3368,464,307,396,94,1725,445,11329,74,60,56,2736549,32380,445,492,26,38849,70,229,140,719,122,0,0,0,108,0,0,30,0,0,0,0,0,0,0,0,28,0,18,17,0,0,0,0,437,19,74,14,0,0,0,56,39,128,20,0,0,1804,0,293540,1535,15900,551,370,50,149,53,18,0,71,0,185,4212,22,11,156,1875,33
18861,1438,1717,1522515,14183,11006,143,12864,13943,1719,178,0,23738,9811,7383,0,0,0,458,221,4811,1859,1077,2650,365,238,307,76,1284,394,8641,55,36,40,1833531,25005,332,340,26,30259,343,164,142,392,71,0,0,0,94,0,0,31,0,0,0,0,0,0,0,0,23,0,25,0,0,0,0,0,60,17,65,0,0,0,0,31,31,29,0,11,0,1246,0,213299,1085,11267,471,272,32,131,54,10,0,53,0,171,3256,15,0,97,1432,48
6128,1014,1052,483097,13447,7176,151,7875,21539,1113,188,0,9352,4873,5123,0,0,0,291,193,2437,619,613,8033,122,119,109,66,832,300,3328,27,55,10,1604337,39697,467,530,148,18003,154,115,90,171,94,0,17,0,319,14,0,0,0,0,0,0,0,0,0,0,23,0,55,19,0,0,0,0,39,48,17,0,0,0,0,19,156,19,0,0,0,1002,0,163841,888,9270,406,196,12,46,20,21,0,363,52,137,1215,0,0,68,460,37
38710,3826,4980,3153417,68412,13835,468,31925,66020,2384,597,20,51649,25781,34072,0,0,0,1293,687,4503,3412,3004,27199,719,350,700,115,2235,778,18929,122,150,82,3457247,148999,1422,1212,362,73059,396,262,232,1120,248,0,0,0,772,0,0,101,0,0,0,0,0,0,11,0,71,0,101,40,14,0,0,0,41,134,84,0,0,0,0,67,502,52,0,13,0,2363,18,414087,2026,23220,727,504,38,201,81,24,15,830,123,493,6251,44,11,212,2804,54
9375,1442,1501,745350,18267,4208,184,9904,29431,891,212,0,14605,6694,7533,0,0,0,430,208,1904,943,859,11553,159,127,170,30,741,338,4729,28,59,0,1278195,54649,550,583,215,25424,192,142,98,154,138,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,24,0,56,28,0,0,0,0,0,62,39,0,0,0,0,36,239,16,0,0,0,1619,0,253918,1324,17215,347,206,28,61,22,22,0,466,56,175,1994,0,0,108,659,54
2467,2954,2423,32439,39230,10767,518,16008,77138,1366,476,0,8689,7604,11642,0,0,0,835,482,3897,0,1339,37931,35,166,92,117,1191,649,3207,26,195,0,4083746,167584,1434,1495,739,44669,904,285,235,485,416,0,0,0,1266,0,0,0,0,0,0,0,0,0,0,0,90,0,139,80,15,0,0,0,53,140,0,0,0,0,16,110,803,60,0,0,0,4818,29,804115,3866,42313,532,273,78,88,0,30,0,1352,168,358,1899,0,12,207,0,102
548532,1523,1955,878683,45324,340249,1942,147039,251580,17787,74144,73850,13830,6651,6700,243,0,0,604,1174,198596,9086,45713,324348,488,8487,344,12327,6847,7714,6106,182,4551,85,1772481,25044,419,489,46,115931,575,1058,396,840,458,16328,29,20,402,50,22,44,0,0,0,29,17,17,25,22,127,11,48,65,45,25,15,0,55,55,51,70,0,17,24,257,175,97,21,36,42,3501,377,155271,29642,9118,588,511,181,323,66,104,0,36021,34183,827,9234,2832,46,92,870,73
144575,1085,1445,370563,20171,525487,1542,178442,63266,21056,92852,90998,6177,2687,2501,209,0,0,496,1065,142037,12631,66393,87024,285,7136,243,18813,8527,9486,2413,139,7190,93,688428,10007,210,328,11,34083,656,535,199,293,198,3589,22,0,232,54,0,0,47,0,0,19,18,17,0,27,69,0,25,46,0,18,0,0,84,58,39,39,13,0,0,117,74,24,11,22,55,793,73,40557,6049,2408,217,118,36,75,25,26,0,10878,7402,233,2427,685,38,38,413,24
271293,960,1241,390165,21735,263947,2433,81534,98736,12031,26664,27129,6912,2859,3088,229,0,0,362,827,251849,5207,26360,132361,271,5192,241,9271,4741,4315,2904,127,3322,59,956008,13642,241,327,31,91041,495,885,338,373,287,7814,15,0,247,47,0,0,0,0,0,11,0,16,10,19,99,0,20,27,17,27,0,0,11,45,30,0,11,15,0,257,99,0,0,18,22,4037,375,151116,26849,9660,734,1273,164,296,42,78,0,18366,17618,435,4771,1510,17,78,398,56
305126,1064,1192,496244,31810,369205,1766,141977,124717,16651,74805,73152,8285,3849,3753,304,0,0,428,951,191227,4509,21402,267397,290,6719,249,13624,6838,7783,3547,104,4710,80,1376608,14943,300,349,24,75154,1176,839,363,518,335,10965,17,11,266,48,19,0,0,0,0,20,17,0,29,35,108,0,24,70,39,0,0,0,38,32,35,56,0,0,0,161,104,64,16,27,24,4329,342,152802,22612,8886,524,317,184,286,49,48,0,18112,17802,495,5116,1549,26,97,517,72
2111,53581,11606,142378,10509,8137,995,47988,39950,4137,2121,2184,4013,3951,2618,331,2444,1363,1247,1795,3900,1593,3809,79646,1112,921,1001,1190,756,1218,4438,307,543,78,209073,76490,2029,1884,0,67510,2763,1131,787,3204,599,1824,201,93,5732,810,913,474,364,1382,660,1051,758,729,894,603,1394,1316,810,1697,990,600,425,772,372,894,832,872,569,370,335,589,1428,1350,903,1044,286,14466,1704,14973,1349,13266,2168,280,697,719,429,189,60,23252,130,193,221,4327,342,275,357,532
872,1113,979,11437,7846,9636,599,3168,7010,2201,562,114,687,559,451,0,3229,0,690,1135,865,3516,5599,1490,612,413,785,138,306,493,1032,252,192,159,9859,1705,1008,718,0,9815,2503,524,321,2026,229,11161,466,235,227316,82878,908,1183,451,1298,1030,900,1047,818,839,359,4390,2025,1300,1680,1374,1206,730,709,1533,492,598,1433,296,435,278,2078,595,1874,464,1352,539,1294,1106,787,756,991,827,481,312,347,1133,179,271,2717,720,1724,1790,722,553,461,482,947
776,1322,615,7530,6795,11010,629,3182,12787,2775,347,75,296,214,328,51,2566,0,451,906,649,486,1293,923,354,306,574,118,244,432,443,210,123,100,10663,1920,1289,557,0,3450,2891,388,513,1651,212,743,307,176,405069,74433,766,1093,731,898,717,814,717,629,679,244,3818,1962,969,1381,1076,944,535,608,1978,495,499,940,280,338,247,993,346,1261,375,1070,419,1037,992,612,802,788,556,413,282,243,723,126,196,1814,1187,2553,1440,3408,429,325,391,774
4622,1558,1310,19033,8452,7919,629,3410,15536,1909,527,117,1024,986,774,0,3064,0,986,1169,933,3314,3185,1375,891,485,964,140,312,549,2103,278,211,146,14240,1666,877,597,0,11212,2469,641,895,6440,314,10544,406,266,163829,80061,669,878,459,999,862,769,832,704,657,287,1578,1800,1064,1603,1433,1294,695,754,1408,604,525,1273,263,361,300,1167,417,1570,425,1050,459,1430,883,876,1231,1032,747,587,337,391,1960,219,254,3332,500,1608,1158,1396,504,465,624,772
934,912,979,8465,10851,15097,820,4733,6500,3767,776,145,475,205,271,0,5424,0,457,1222,1119,454,761,959,471,338,641,109,345,566,447,312,155,209,16828,1990,1087,715,0,5498,3412,396,391,7561,229,4095,360,367,844028,161240,806,2332,973,1243,1013,920,925,703,815,334,2298,2531,1283,2200,1652,2173,767,1010,1762,847,620,1439,356,601,399,1620,539,2170,494,1447,533,1523,1571,1020,1280,1392,934,594,502,531,1977,187,276,2232,2294,4143,5817,5399,781,685,570,1268
1294,2138,1317,7292,14516,21719,1290,8416,4202,5891,967,177,416,169,296,106,2008,0,820,2094,1616,1220,1669,2213,769,701,1633,208,387,1608,494,368,182,313,16705,2786,2221,1054,0,5066,5707,681,479,3110,481,1533,654,397,1325685,644734,2130,3165,2524,2361,1936,2067,1917,1518,1815,671,8944,4543,3014,4176,3160,3597,1752,1787,4098,1316,1510,3337,749,1112,757,4413,1088,3602,1086,3119,1042,1181,2392,767,967,2326,745,2260,325,298,790,170,278,1942,1234,3367,4419,1162,897,699,641,1942
1457,1736,1340,9655,10603,17101,1024,5465,9134,3998,1204,136,703,352,411,0,5687,0,755,1516,1202,799,1036,1345,792,421,913,139,366,675,780,369,168,313,14785,2267,1788,840,0,6027,6751,467,389,1600,197,6289,451,318,1049522,160159,1299,3083,1397,1707,1626,1555,1427,1249,1259,460,3467,3705,1819,3732,2099,2708,979,1392,3209,1499,984,1882,538,721,617,2257,704,2601,870,2136,709,1752,1644,888,1634,1278,875,1011,388,404,2523,169,229,2505,908,2275,1588,2331,874,696,660,1583
1164,1685,1237,7725,10547,15147,907,5031,6050,3894,1015,178,793,302,318,0,4751,0,722,1646,1057,1239,1147,1520,720,498,872,200,386,617,702,331,189,232,14101,2187,1687,922,0,5839,3099,482,371,1619,241,3122,460,326,841771,146544,1349,2469,875,1928,1799,1717,1713,1382,1461,535,6523,3905,2036,3159,2120,2251,1009,1156,3129,1228,1108,1844,579,709,544,1535,576,2617,857,2425,701,1100,1572,1001,1403,1248,913,665,421,464,1135,220,269,2652,2102,2458,3551,6292,855,613,687,1591
871,1183,775,7877,8757,11134,630,3692,3552,2348,486,101,496,310,204,0,2779,0,668,1086,826,1196,1066,1491,605,379,707,119,180,513,792,266,130,189,8132,1472,1025,659,0,4023,5146,368,229,4363,177,1822,385,213,648285,181486,842,1552,750,1225,1071,976,926,798,845,377,4369,2459,1167,1796,1227,1494,638,738,2052,665,622,1283,324,408,311,1319,349,1641,496,1411,458,760,1186,620,757,863,625,385,273,270,489,143,198,772,304,1419,724,1154,750,581,583,1159
1071,1396,670,2602,12798,16597,913,6376,6656,4302,809,156,354,63,71,53,3021,0,476,1408,1252,325,983,1750,437,439,816,132,268,898,189,309,140,233,12969,2308,1638,957,0,5209,4325,382,304,8084,235,5698,512,298,1319615,502642,1408,3130,1496,1894,1685,1637,1499,1299,1424,491,7021,4282,2220,3059,2284,2875,1118,1313,3494,1189,1011,2213,588,824,575,2151,581,2957,757,2289,708,735,1945,644,426,1376,682,649,264,243,251,151,220,985,129,2180,259,195,877,662,593,1502
723,871,434,1661,7541,9393,572,4027,10011,2496,558,119,183,0,0,0,1843,0,345,981,726,196,1286,1386,333,303,589,89,198,639,144,206,99,178,8793,1504,992,633,0,4590,3419,284,183,5996,168,4825,498,196,504483,262563,1109,1392,759,1692,1357,1309,1276,1048,1144,466,7231,3000,1659,2105,1435,1594,844,842,2632,740,879,1930,407,574,336,1329,386,2290,627,1801,507,503,1032,442,269,842,372,361,202,195,157,99,169,751,78,1571,102,124,629,497,437,1123
3783,103763,22111,182722,18182,21968,1805,109116,64311,8329,7612,6410,6232,5279,3656,724,3074,2547,2428,3249,6065,3098,6628,117445,2179,2004,1861,3433,1821,2444,6754,512,1228,138,317516,158506,3434,3351,59,109523,4106,1992,1313,3860,1015,2979,399,193,9776,1397,1596,853,707,2316,1121,1833,1400,1315,1485,1059,2575,2206,1423,2926,1776,1090,727,1355,629,1601,1438,1398,867,704,554,1078,2500,2704,1478,1845,519,56192,3500,42704,4926,46569,5187,483,1545,1787,933,431,110,54542,319,555,546,7292,645,533,678,952
939,856,443,2224,9703,14276,865,3750,10429,3599,467,109,260,58,133,0,2269,0,339,992,937,254,2269,1273,274,387,601,111,254,642,89,196,107,152,41840,2567,1747,678,0,3754,2838,366,223,3117,157,3082,371,231,1511380,341852,1201,2902,1475,1460,1363,1264,1207,922,1157,455,7772,3374,1642,2860,1714,2035,830,992,2431,940,950,1656,519,732,491,2464,514,2061,533,2035,447,395,1878,384,559,1176,390,337,193,141,166,84,204,869,93,1281,61,132,520,431,368,1216
1530,2115,2570,21897,13476,19426,1248,6146,9065,5836,703,218,1189,1010,929,63,4861,0,1309,2058,1588,6297,2295,1925,1178,757,1490,260,475,819,2185,468,335,212,20185,2785,2065,1134,0,11844,4146,906,499,4951,400,13504,552,337,1168682,219826,1451,3392,1737,1661,1428,1364,1277,1044,1234,450,6715,3336,2031,2860,2133,2349,1176,1261,2636,907,967,1833,510,711,586,4487,1077,2516,759,2220,830,1376,1819,951,2220,1899,1051,1318,405,429,1423,424,352,5546,1545,3734,2017,4878,821,791,838,1475
650,731,719,4288,5586,8702,510,2779,7959,2747,509,90,414,190,185,0,0,0,419,926,736,418,632,853,376,288,476,117,177,393,475,168,143,108,6769,1288,955,521,0,2205,958,297,194,1241,190,1018,278,171,588510,74337,614,1476,625,897,755,715,705,579,587,275,3752,1835,887,1302,1014,1053,544,553,1444,523,491,1098,264,407,249,1396,368,1377,368,1062,378,584,848,439,1604,819,473,438,183,197,646,143,165,1268,2297,2718,2407,8470,392,372,339,662
633,617,607,3491,5544,8013,502,2499,4558,2393,525,63,233,125,138,0,0,0,328,884,719,257,511,828,318,263,460,86,178,343,352,167,116,101,7079,1056,850,435,0,2205,945,279,202,676,154,458,226,170,526424,75858,632,1419,588,921,786,742,718,605,671,240,1818,1854,952,1643,1123,1407,551,679,1411,669,459,1050,231,419,309,957,281,1352,356,1077,375,563,844,404,1029,797,412,406,185,195,577,146,159,1526,351,1805,372,1150,369,332,304,660
